#RA DEC r-mag spread_model spread_model_err
77.10726166 -53.96089935 24.1475 0.522599 0.00721418
77.52339935 -53.96022415 20.2989 0.0118337 0.0180717
77.32379913 -53.96018982 21.2669 0.0361868 0.0023832
76.95861053 -53.9598465 22.5819 0.162686 -0.00100354
76.86434937 -53.95768356 24.3958 0.401605 -0.000862677
76.8805542 -53.95736694 22.078 0.0680092 0.0192009
76.78064728 -53.95671082 21.6867 0.60664 0.0106558
77.27579498 -53.95705795 23.1325 0.120268 0.00902881
76.99188995 -53.95694351 22.5186 0.31009 0.00311496
76.86756897 -53.95451355 22.981 0.279979 0.011317
76.85492706 -53.95433807 22.3154 0.135967 0.00815688
77.45191193 -53.95412064 24.1935 0.615346 0.00254799
76.84621429 -53.95359039 22.2001 0.121156 0.00790683
77.12384033 -53.95404816 24.1218 0.155553 0.0047089
77.34587097 -53.95366287 20.9571 0.0166037 0.022614
77.5499115 -53.9463501 24.1372 0.329193 -0.0206051
77.26423645 -53.94695663 23.5368 0.169315 0.00875494
76.86578369 -53.94649506 24.1489 0.620872 -0.00163607
76.80008698 -53.95150375 23.8353 0.196147 0.00216006
77.22497559 -53.95188522 21.7018 0.724625 0.00318001
77.13194275 -53.95188522 22.7633 0.0521242 0.00333577
76.79211426 -53.95125961 23.2528 1.00512 0.00650289
76.69921112 -53.95085144 22.8451 0.143192 0.0115973
77.57401276 -53.95118713 23.7259 1.74622 0.00430163
76.98872375 -53.95173645 22.4465 0.0679034 0.0192654
76.97509766 -53.95149994 22.5131 0.158274 0.0136979
76.86721802 -53.95133591 23.3877 0.229434 0.00623334
77.38304901 -53.95259476 19.4928 0.00601125 0.0108852
77.47964478 -53.95311737 23.2693 0.138604 0.00401582
76.90415192 -53.95309067 23.3141 0.251859 0.00940122
77.1512146 -53.95333481 23.3508 0.174932 0.0191939
77.45387268 -53.95303345 23.1735 0.344912 0.0114587
77.08506012 -53.95315552 22.2986 0.125372 0.0155315
77.47412109 -53.95269775 19.9734 0.0103079 0.00480869
76.99497223 -53.95275879 23.5619 0.26739 0.00472873
77.37322998 -53.95246506 21.4718 0.0415693 0.0170439
77.15133667 -53.95239639 21.7465 0.0225173 0.00217278
77.34537506 -53.95214462 20.5752 0.016967 0.0180927
76.93547058 -53.94868088 23.707 0.494593 0.0119919
77.33959198 -53.94868851 22.2441 0.152711 0.007653
77.44206238 -53.94843674 24.4958 0.369956 -0.00846458
77.04727173 -53.94856644 23.9577 0.446873 0.00980187
76.91105652 -53.94833755 21.5163 0.0314783 0.0026735
76.73815155 -53.94767761 23.0224 0.107671 0.00806582
77.5316925 -53.96893692 23.1211 0.142147 0.0206056
77.42978668 -53.96883011 22.1304 0.172837 -0.0330317
77.58251953 -53.96813202 20.7362 0.213365 0.0200222
77.47140503 -53.96801376 22.6768 0.28806 0.00594491
77.39810181 -53.96780777 22.9434 0.213884 0.00360054
77.56089783 -53.96660995 22.0848 0.679186 0.00791198
76.74520111 -53.96561813 23.9491 1.17886 -0.0177423
77.57881165 -53.96539688 23.7709 0.267406 -0.000733055
76.93537903 -53.96529007 22.9826 0.0867656 0.00862467
76.74594879 -53.96467972 21.6142 0.0246211 0.0102008
77.28551483 -53.96506882 24.5657 0.23136 -0.0125022
77.21270752 -53.96453094 22.2602 0.63918 0.00504539
76.7366333 -53.96320343 22.2353 0.0842338 0.0028727
76.83177185 -53.96351624 24.0872 0.432496 0.00421514
76.99050903 -53.9635849 23.5062 0.563449 0.00292629
77.38298035 -53.96321106 23.8752 0.215754 0.00270495
77.19503021 -53.96344757 21.2389 0.0274403 0.00111652
77.53605652 -53.96249771 23.4301 0.125817 0.0125057
77.63414764 -53.96231461 20.973 0.0417438 0.00910832
76.80072784 -53.96212387 23.2344 0.207572 0.00523064
77.55115509 -53.96187592 22.8192 0.679973 -0.00541961
77.13058472 -53.96228409 22.3339 0.509119 0.0161503
77.14457703 -53.96199799 21.9272 0.210973 0.00898505
77.46546936 -53.96167374 20.6344 0.0105618 0.00348941
77.59460449 -53.96094131 22.2 0.159231 0.00881843
77.29373169 -53.96152115 21.3672 0.255514 0.00241243
77.1660614 -53.96149826 23.0375 0.418735 -0.00343793
77.38285065 -53.96126175 23.333 2.5241 0.00480412
76.86297607 -53.96078491 21.6505 0.0388227 0.00252891
77.60330963 -53.96047592 24.167 0.255935 -0.0052065
77.03716278 -53.9608345 21.0536 0.015144 0.0154945
77.07424164 -53.96080017 23.8217 4.65643 -0.001847
77.22608948 -53.96069717 22.5801 0.0685411 0.00463959
76.90753937 -53.96024704 23.3251 0.407615 0.00423868
76.93823242 -53.95995331 23.8075 0.15205 0.004271
77.40960693 -53.96012878 21.4223 0.331657 0.0175996
77.18152618 -53.9600563 24.0621 0.262901 0.00593003
77.49282837 -53.95958328 22.1854 0.188706 0.0108298
76.77154541 -53.95891953 21.6145 0.0424367 0.00330075
77.4491272 -53.9593277 24.1163 0.257913 0.00222491
76.82053375 -53.9571991 23.2613 0.162552 0.0106175
77.06822968 -53.95747375 20.933 2.08936 0.0041372
76.94254303 -53.95685577 23.6035 0.174081 0.00808635
76.9848938 -53.95664215 21.4375 0.0246108 0.0122087
76.75720978 -53.95598221 23.5242 0.116391 0.008233
76.84903717 -53.95425034 22.3739 0.384042 0.00846779
77.257164 -53.97050476 12.195 0.000880337 0.0090737
77.36771393 -53.95384598 18.8897 0.00393537 0.00183984
76.83554077 -53.95320129 21.2973 0.0379289 0.00563319
77.40465546 -53.95342255 23.7516 0.198877 0.0119008
76.80880737 -53.95124054 22.9228 0.602132 0.00345796
77.50099182 -53.95140076 24.0828 8.57547 -0.0975999
77.59241486 -53.95098114 22.311 0.174619 0.0129536
77.59069824 -53.95098495 23.6964 1.07444 -0.00165636
76.71872711 -53.9507103 22.1463 0.0261018 0.00218479
77.58779144 -53.96717453 17.0172 0.00203581 0.0258633
76.78674316 -53.94842529 21.6198 0.0503499 0.0158892
77.23675537 -53.95347214 22.8098 0.719969 0.0114745
76.73858643 -53.95259094 22.582 0.125272 0.00655266
77.02148438 -53.95330429 23.9123 0.781751 9.87301e-05
77.63796997 -53.95320129 21.6426 0.0515527 0.00619072
76.83137512 -53.95246506 22.9532 0.283571 0.0049278
77.17637634 -53.95290375 23.8532 1.36697 0.00467903
76.9666214 -53.95264053 22.4922 0.10307 0.0136879
76.70264435 -53.9515152 23.5365 0.655209 -0.0031539
77.1810379 -53.95240021 23.6116 0.35522 -0.0131142
77.43164825 -53.95207214 22.1427 0.161664 0.0161608
77.62187958 -53.95145416 23.8936 3.24642 0.00126915
76.89510345 -53.94772339 20.9736 0.0345859 0.00726772
76.71103668 -53.94707108 20.4887 0.0129852 0.02063
77.27320099 -53.95034409 22.5208 0.0849429 0.00388294
76.824646 -53.94977188 22.5098 0.0759535 0.0173321
77.39580536 -53.9501152 21.006 0.17775 0.0162457
76.94062042 -53.9500618 22.792 0.0717343 0.00384332
77.39151001 -53.95005417 23.6503 0.0847889 -0.00160523
77.63265228 -53.94939423 21.015 0.0233628 0.0222103
77.10163879 -53.94775009 23.0155 0.0845211 0.0161054
77.110466 -53.95151138 22.7907 0.409771 -0.000145635
77.16275024 -53.95145798 23.3445 0.353331 0.00796965
77.11893463 -53.95130157 20.8355 0.0196654 0.0167791
77.03087616 -53.96942139 23.9501 0.139918 0.00537532
77.11067963 -53.96942139 22.3747 0.153809 0.00273871
77.51106262 -53.96863556 21.1946 0.0181338 -0.000528228
77.20497894 -53.96908188 18.8609 0.00235414 0.000996998
76.88182831 -53.96834564 22.3107 0.167961 0.016049
77.33340454 -53.96862793 21.1307 0.0256861 0.0111363
77.4801178 -53.96792221 23.9818 0.134477 -0.00405785
77.5374527 -53.96776581 22.2415 0.0779516 0.000642398
77.6184845 -53.96749878 19.3897 0.0112785 0.0207378
77.49571228 -53.96752167 21.5639 0.19231 0.00541455
77.58397675 -53.96696854 20.6268 0.648199 0.0235255
76.98435211 -53.96740341 23.9866 0.111127 -0.00494238
77.62718964 -53.96623993 20.2252 0.00813164 9.00374e-05
77.14530945 -53.96705627 21.8401 0.225872 -0.00864101
77.48698425 -53.96631622 22.9862 0.149129 0.00508197
77.4835434 -53.96632385 25.1078 1.33407 -0.0169426
77.3243103 -53.96632767 24.8988 0.5952 0.00610528
77.30393219 -53.96635056 23.978 0.101022 0.000270007
77.55253601 -53.96533585 22.115 0.785521 0.0158866
77.11645508 -53.96595764 21.6759 0.0974714 0.0270113
77.10270691 -53.96559143 21.5448 0 -0.0255444
77.11756134 -53.96559906 21.5064 0.0595617 0.0362885
76.87853241 -53.96501541 24.9473 0.322978 0.00199579
77.15623474 -53.96539688 21.5348 0.116137 -0.00159194
77.19650269 -53.96511078 20.7956 0.00989648 0.000494985
76.83950043 -53.96455002 22.5878 0.0668514 0.0247028
77.16151428 -53.96453094 23.4004 0.193279 0.0087721
77.23284149 -53.96452332 23.9735 0.425509 0.00376244
76.82096863 -53.96348572 21.9353 0.36693 0.00927985
76.91218567 -53.96343613 25.1289 0.370012 -0.00275971
76.75088501 -53.96260452 20.6724 0.0227493 0.0168306
77.13635254 -53.96308136 21.1911 0.0284115 0.0190212
76.79421997 -53.96210098 24.9257 0.457961 0.00689201
77.52144623 -53.96196365 20.6769 0.0188985 0.0139693
77.07534027 -53.96159744 22.8372 0.135573 0.0124627
76.98670959 -53.96126938 22.431 0.684024 0.00445347
77.32859039 -53.96112442 21.8575 5.947 0.00481291
77.31103516 -53.9607811 22.604 0.44095 0.000945895
77.53542328 -53.96004486 24.0037 0.922043 -0.000271714
77.0294342 -53.96017456 23.3682 0.612752 0.00240365
77.29090118 -53.95993423 21.4755 0.0408947 0.00257529
77.5011673 -53.95920181 23.6631 0.3214 -0.00312482
77.24842072 -53.95743942 24.1961 0.137945 0.0012288
76.7008667 -53.9564209 23.5711 0.20653 0.0113841
77.27210999 -53.95706177 24.5306 0.25613 -0.00342169
77.25333405 -53.95671082 23.9382 0.211918 0.0107669
76.96636963 -53.95422745 25.4863 0.415945 -0.00418963
77.16692352 -53.954422 22.6583 0.0904506 0.0177985
77.3828125 -53.95382309 21.8561 0.0354541 0.0218954
77.21453857 -53.95160294 20.3962 0.019289 0.0015005
77.30597687 -53.9515419 23.8975 0.20628 0.021203
77.07844543 -53.94831085 20.7285 0.0173981 0.019121
77.51728821 -53.94846725 20.2319 0.015269 0.0211576
77.44380951 -53.95320129 20.159 0.00865015 -0.00449152
77.03400421 -53.95339203 21.6285 0.0665423 0.0125402
76.85431671 -53.95339584 20.3989 0.0136104 0.0151305
77.48504639 -53.95296097 24.3245 0.526974 -0.0117304
76.75172424 -53.95227814 22.5755 0.113345 0.0152725
77.40796661 -53.95254898 21.1913 0.0282818 0.00150192
77.00393677 -53.95241165 22.0541 0.236175 0.00176661
76.91520691 -53.95203018 22.106 0.0752518 0.00662707
77.00958252 -53.95212936 26.2332 4.55326 -0.0530484
77.41347504 -53.94993973 23.6894 0.129057 0.012079
76.92259979 -53.94735336 22.983 0.104962 0.0158549
77.19551849 -53.94748688 20.3254 1.24329 0.0298603
77.22546387 -53.94741058 24.4307 0.325807 0.0140714
77.49853516 -53.95111847 22.837 0.41966 0.0195387
76.78242493 -53.95079422 21.8095 0.0198095 0.00288104
77.168396 -53.95138931 21.8457 0.0883848 0.0130697
77.35260773 -53.9507637 22.605 0.16239 0.01381
76.72671509 -53.95009232 22.5579 0.157786 0.0121369
76.85704041 -53.95037079 23.778 0.287498 0.003609
77.50343323 -53.95031357 21.539 0.406554 0.0101596
77.52024841 -53.95019531 23.7155 0.489262 0.00113602
77.33161163 -53.94696426 22.234 0.115444 0.0133275
76.89412689 -53.94692612 18.0571 0.00203798 0.00248008
76.78123474 -53.94638824 21.2593 0.748623 -0.00290881
77.0858078 -53.94694519 20.8218 0.0328653 0.00211359
76.88259888 -53.9466095 24.0522 0.206523 0.0117419
77.15403748 -53.94690704 22.8303 0.18204 0.00225529
77.27189636 -53.96940994 21.5428 0.0423113 0.0196266
77.47423553 -53.96865845 22.6832 0.164746 0.010121
77.34371948 -53.96868515 23.0089 0.0891281 0.0186407
77.12529755 -53.96827698 22.1711 0.976685 -0.00126842
77.14555359 -53.96792221 22.4432 0.228977 0.0215807
76.69829559 -53.96659088 22.6974 0.24204 0.0101262
77.20399475 -53.96706009 21.595 0.0191361 0.000186119
77.63197327 -53.96578979 24.4924 0.248548 -0.0222451
77.22081757 -53.96640396 22.7954 0.104151 0.010875
77.30270386 -53.96591949 23.1434 0.0943926 0.00202701
77.27102661 -53.9655838 22.1192 0.0480668 0.00124091
76.76927185 -53.96483612 22.3945 0.712397 0.0154473
77.08613586 -53.96507263 21.291 0.095141 0.0199141
77.53754425 -53.96393967 23.289 0.166764 0.00856992
76.74915314 -53.96324921 21.6236 0.0389832 0.0220796
77.4595871 -53.96342087 21.7856 0.138687 0.0210733
77.11560059 -53.96335983 21.526 0.260793 0.00985834
76.80956268 -53.96250916 24.1502 0.16854 0.0137133
77.18312073 -53.96279907 20.7379 0.0172218 0.0176703
77.28488922 -53.96232224 22.3541 0.436723 0.0069376
77.57115936 -53.96130753 24.3413 0.627098 0.00356915
77.59815979 -53.96092606 18.65 0.00317245 0.000420922
77.39315796 -53.96124268 23.0398 0.110603 0.0164321
76.72696686 -53.96035004 22.567 0.171633 0.0213386
77.30367279 -53.96078873 23.1645 0.0751571 0.00157573
76.72219086 -53.95968246 23.0985 0.417412 0.000892378
77.60600281 -53.9594574 22.364 0.26967 -0.0227295
76.83045959 -53.95946884 25.4093 0.335377 -0.0253871
77.02342224 -53.95944595 21.2583 1.67984 0.0185344
77.01054382 -53.95697021 21.2815 1.2016 -0.00735976
77.06872559 -53.9566803 21.5118 4.15282 -0.00906705
77.61685944 -53.95320511 23.7251 0.489457 -0.00389549
76.95950317 -53.95335007 24.047 0.160139 0.00768364
77.44503784 -53.95305252 22.1724 1.19615 0.00315991
76.98490906 -53.95310593 21.4648 0.0303303 0.00258013
77.11034393 -53.95310211 23.8803 0.321228 0.0118904
77.16777802 -53.95312119 21.4257 0.0480612 0.0102956
77.09966278 -53.95287704 21.1768 0.0549504 0.00233076
77.41925812 -53.95245743 23.8846 0.141019 0.00519623
76.91397858 -53.95217133 23.3527 0.220661 0.019473
76.74989319 -53.95169449 23.4349 0.081673 0.00515335
76.88869476 -53.95196915 22.6214 0.331258 0.00693033
77.49718475 -53.95184326 22.7827 0.206856 0.00669716
77.20791626 -53.95225143 26.0153 11.4419 -0.0012029
77.49485016 -53.95112991 21.2795 0.0489439 0.0300926
77.59830475 -53.95067215 23.4539 0.433175 -0.00524789
77.52516174 -53.95082855 24.1787 0.319822 -0.00185717
77.01560211 -53.95105743 27.5717 29.3994 0.0057333
77.46060944 -53.95085144 22.5063 0.109547 0.020145
76.74658966 -53.95009232 22.3219 0.0911021 0.0119848
77.24633026 -53.9508667 22.2596 0.157752 0.015823
77.42462921 -53.96927261 12.6421 0.00280552 0.0121896
77.58516693 -53.9497757 23.1924 0.309963 0.00996939
77.40609741 -53.94670486 22.7016 0.196404 0.00655074
76.84281158 -53.94960785 23.4634 0.0708623 0.00392021
77.36156464 -53.94981003 23.1471 0.334899 0.00304917
76.78918457 -53.94937515 23.2475 0.726467 0.00473844
77.50170898 -53.94952011 22.452 0.229101 0.00326612
77.24240112 -53.94978333 21.467 0.201692 0.00695226
77.32180023 -53.949646 23.7484 0.181711 0.00417674
77.24890137 -53.94971085 20.3098 0.0224275 0.00274833
77.53312683 -53.94900131 21.2833 0.131963 0.00755097
77.08396149 -53.94939804 22.2088 0.0828562 0.00636398
76.74034882 -53.94862747 22.8392 0.146038 0.0064659
77.3291626 -53.94934845 23.6236 0.145829 -0.00142724
77.33713531 -53.94934082 22.3989 0.148687 0.0089537
77.62736511 -53.94847488 23.6803 1.21018 -0.00728803
77.49544525 -53.94888687 23.8507 0.19433 -0.00338382
77.09243011 -53.94918823 21.0291 0.0449803 0.00632575
76.83345032 -53.96886444 22.9615 0.183795 0.00711822
76.92860413 -53.96874237 23.0493 0.189486 0.00495747
77.15721893 -53.96908188 21.6504 0.0987584 0.0124449
77.23825073 -53.96834946 21.1035 1.20304 0.0137703
77.27851868 -53.96796036 21.6489 0.0509529 0.0118976
77.16900635 -53.96749496 22.5481 0.107779 0.0175558
76.7233429 -53.96611404 23.4047 0.421444 0.00521786
77.36618042 -53.96648788 20.8466 1.81236 0.0162916
77.12493134 -53.96632385 21.6817 0.135486 0.00870828
77.12898254 -53.96603775 23.0882 0.155777 0.00570078
76.92727661 -53.96505737 23.7112 0.122247 -0.00330116
77.63821411 -53.96424866 21.7462 0.169547 0.0115177
77.55800629 -53.97283173 13.2425 0.00137427 0.0361298
76.76597595 -53.96337891 22.3836 0.246772 0.0103251
77.63280487 -53.96304321 16.912 0.00167276 0.00838046
76.90089417 -53.96304703 22.9248 0.148918 0.00501193
77.24597931 -53.96292877 22.0277 0.0670752 0.0164442
77.55815125 -53.96214294 35.3489 0 -0.00776844
77.15009308 -53.96734619 15.4911 0.000774423 0.0016531
76.93073273 -53.96138 21.4948 0.239533 0.0214116
76.91930389 -53.96359634 17.265 0.00083209 0.00219391
76.73875427 -53.96031952 22.7997 0.13066 0.00856291
77.20252228 -53.96084976 23.4046 0.527831 0.00950338
77.39413452 -53.95994186 21.5022 3.17079 0.0201597
77.58513641 -53.95923996 23.9581 0.499258 0.00219939
76.85586548 -53.95917892 22.5297 0.0673135 0.0162042
77.50653076 -53.95362473 19.4129 0.00661948 0.0133629
76.95250702 -53.95268631 16.5591 0.000653756 0.0137992
77.49375153 -53.95207214 21.418 0.019946 0.00408502
77.41373444 -53.95210648 21.8069 0.0426787 0.0178278
77.47607422 -53.95175552 21.0988 0.0291506 0.0258326
77.42662048 -53.95179367 19.3043 0.00425008 0.000639777
77.36463165 -53.95067215 19.1791 0.00384333 0.00982635
77.57756042 -53.95009232 24.0391 0.165273 0.00323562
76.73984528 -53.94977951 23.5341 0.409177 0.00805952
77.13857269 -53.95037079 21.7103 0.0465951 0.0159106
76.96025848 -53.94981003 21.6824 0.0575876 0.00213693
77.14139557 -53.95000839 22.6797 0.169849 0.00761986
76.99940491 -53.94980621 22.9317 1.66908 0.012164
77.47631073 -53.94951248 22.6887 0.136001 0.0165777
77.25295258 -53.95042801 19.1264 0.00613131 0.0170181
77.18668365 -53.94979858 20.3893 1.28684 0.0501952
77.51781464 -53.95265579 19.3765 0.00567933 0.0214961
76.77004242 -53.94894791 24.6346 0.410079 0.00287342
76.86000061 -53.94922256 19.706 0.0101115 0.00242879
77.48440552 -53.94920349 25.6278 2.62657 -0.10608
77.11844635 -53.94942093 21.9101 0.0632093 0.00115141
77.01389313 -53.94932175 22.2948 0.14064 0.0164672
77.47396851 -53.94908524 24.401 0.197558 -0.0118773
77.45924377 -53.94911957 23.6407 0.413109 0.0045422
76.92786407 -53.9490242 24.2963 0.626425 0.00573549
76.73642731 -53.94853973 22.9821 0.0929733 0.0142332
77.26829529 -53.94911957 22.3574 0.142538 0.00355866
77.63668823 -53.94829559 24.1952 0.673716 -0.00185056
77.02603912 -53.94897461 24.3784 0.239221 0.00728593
77.0930481 -53.94897079 20.9618 0.0673327 0.00755969
76.7323761 -53.94816208 24.1191 0.121844 0.00492974
76.85755157 -53.94849396 20.6003 0.0140824 0.0130294
77.6155777 -53.94800949 23.1461 0.101298 0.00706253
77.13072205 -53.9486351 24.3767 0.149942 -0.00933415
77.54575348 -53.94787979 22.6614 0.307561 0.0227793
77.12532043 -53.94855881 22.3395 0.0713031 0.00914016
76.95658112 -53.94828796 23.1087 0.154244 0.00974925
77.21367645 -53.94842529 22.8345 0.190476 0.0157515
76.91056824 -53.94797516 21.9456 0.156727 0.0114342
77.37162018 -53.94813538 22.5904 0.784417 0.00627079
77.03905487 -53.94819641 23.2347 0.100898 0.0100486
77.63520813 -53.94736099 24.1037 0.675811 -0.0233844
77.33197784 -53.94804764 23.1783 0.251105 0.0075263
77.05033875 -53.94792175 21.8661 1.01688 0.0208061
77.22129059 -53.9479866 21.1362 0.0229586 0.0181182
77.50279999 -53.94749832 22.2941 0.0879343 0.0119634
77.46500397 -53.94758987 21.7648 0.25491 0.0139139
77.27115631 -53.96934128 21.8812 0.0648687 0.0117898
76.74112701 -53.96805573 23.4726 0.682008 0.00562917
77.56851959 -53.96803284 24.5932 0.221493 0.0038553
76.9825058 -53.96776199 23.2766 0.0986737 0.00465734
77.2019043 -53.96749115 22.912 0.0768913 0.000892886
77.45027924 -53.96661758 20.8797 0.0189432 0.0118403
77.32750702 -53.96654129 23.6252 0.276569 0.0151472
76.90701294 -53.96609497 23.2826 0.132004 0.0201151
77.13499451 -53.96604156 23.063 0.269949 0.0141041
77.60765076 -53.9646492 23.1909 0.245715 0.0155969
77.27851105 -53.96500015 23.5401 0.512564 0.00863966
77.24008942 -53.96444702 22.1496 0.0822144 0.0159659
77.40802765 -53.94171524 23.0531 0.197334 0.0129304
77.554039 -53.9412117 23.5965 0.502635 0.00575238
76.68338013 -53.94053268 23.8654 0.226469 0.00679669
76.73074341 -53.9407196 22.8958 3.24081 0.00533132
77.64138794 -53.94040298 23.1479 1.90187 -0.000176975
77.56617737 -53.94009018 21.7367 0.189064 0.0153152
77.41612244 -53.94061661 21.0953 0.0384464 0.00805689
77.29514313 -53.94042969 21.6812 0.683679 0.0115402
76.72608948 -53.93961716 23.6396 0.246557 0.00698372
77.57193756 -53.93949127 24.1492 0.595032 -0.0110249
77.03343201 -53.94010162 21.2531 0.228901 -0.0152568
76.68180847 -53.93886566 22.6343 0.10519 0.0150567
77.06398773 -53.93984604 22.1335 0.239856 0.00876233
77.28115082 -53.93943024 22.4842 0.156687 0.00294858
77.29649353 -53.93941879 22.8245 0.049869 -0.0258814
77.46849823 -53.93877029 24.2243 0.166793 -0.00759888
77.54947662 -53.93855286 22.7434 0.0755404 0.0106444
76.88806152 -53.93694687 20.5916 0.183559 0.00852907
76.87909698 -53.93829346 20.8218 3.58767 -0.00528354
77.13515472 -53.93823624 19.1328 0.00416822 0.00169463
76.89946747 -53.93783951 24.2836 0.139682 0.00320577
77.21170807 -53.93773651 23.4967 0.103735 0.0010833
76.9730835 -53.93755722 22.7832 0.0664245 0.0125808
77.33046722 -53.93735886 22.964 0.136096 0.00801615
77.01345062 -53.93733215 23.8719 0.376856 0.00890763
77.57718658 -53.93651581 23.2333 0.141926 0.00677458
77.08251953 -53.93748093 20.2258 0.0146472 0.023712
77.3493576 -53.93675613 23.7045 0.456415 0.00290993
77.28642273 -53.93682861 21.8716 0.639144 0.0169081
77.47780609 -53.93629456 22.9589 0.425915 0.00220058
77.13723755 -53.93657303 23.1165 0.882821 -0.000604183
77.62514496 -53.93577194 25.2386 0.470582 -0.0565166
76.93981171 -53.94103241 17.7667 0.00347346 0.0147847
77.51190948 -53.9359169 23.6895 0.78561 0.00627566
77.28740692 -53.93624878 22.3365 0.156972 0.00521606
77.10202789 -53.93612289 22.2092 0.109332 0.0303314
76.68540955 -53.93497849 22.667 0.182093 0.00905703
76.95628357 -53.93572235 22.6868 0.0718804 0.0218073
77.1258316 -53.93584824 24.047 0.172351 0.00261119
76.9192276 -53.93629456 20.9885 0.01822 0.0216857
77.13588715 -53.93556213 22.5796 0.198176 0.0222606
77.10301208 -53.935112 22.1203 0.0548012 0.0168729
77.47951508 -53.93448257 22.0294 0.736464 -0.02101
77.23158264 -53.93426132 22.7786 0.224826 0.0107213
76.77105713 -53.93320847 22.4925 0.159989 0.0148101
77.30027771 -53.93349457 21.7707 0.488715 0.0194153
77.19846344 -53.95182037 12.4119 0.00198951 0.0158837
77.13613892 -53.93318176 23.7012 0.245101 0.0147552
77.28984833 -53.93321228 23.4 0.207298 0.0147212
77.08179474 -53.93314743 24.0248 0.115024 0.0089992
77.06597137 -53.93313217 22.1756 0.0706349 0.00645973
77.07406616 -53.93306732 24.5682 0.388336 -0.0047707
76.89815521 -53.93270874 18.9018 0.00622102 0.00365832
76.85706329 -53.93253326 23.6318 0.272852 0.0105427
77.60977173 -53.93207169 23.0843 0.855532 0.0213379
77.54954529 -53.93212509 23.3927 0.268024 0.0156767
77.26740265 -53.93258286 23.4899 0.114604 0.00602982
77.29610443 -53.93284607 16.4212 0.000699503 0.0090121
76.93630981 -53.93207169 21.7026 0.572018 0.0123784
77.02966309 -53.93215179 23.127 0.303221 0.00964679
77.52831268 -53.93153763 22.0935 0.303402 0.00260287
76.72913361 -53.93081665 23.323 1.99094 0.0112003
77.48501587 -53.93194199 19.5616 0.00989772 0.00431632
77.54719543 -53.93046951 23.0616 0.225366 0.00460881
77.06438446 -53.93053055 22.1219 0.0479365 0.0172031
77.42870331 -53.93048096 22.6331 0.105608 0.00852815
76.7512207 -53.92959976 23.0595 0.15936 0.00185829
76.75466156 -53.92961121 23.5031 0.990526 0.00989161
76.86395264 -53.92995071 22.1033 0.108735 0.0114846
77.02255249 -53.93048096 16.8852 0.000845159 0.0058568
76.97953796 -53.94659424 22.8967 0.227318 0.0240476
77.18876648 -53.9467659 20.8924 0.196676 0.013772
76.78210449 -53.94573975 19.1104 0.00447866 0.00265043
77.56266785 -53.94559097 22.8198 0.622229 0.000334936
76.92775726 -53.94591904 22.1935 0.0978875 0.00439807
77.03476715 -53.94573593 24.3076 0.149728 0.00610054
76.72922516 -53.94504547 23.8756 0.342401 0.00246237
77.12728882 -53.94530869 22.7915 0.129392 0.00185499
77.32718658 -53.94523621 21.5026 0.0269823 0.00254616
76.97292328 -53.94477844 24.4409 0.177393 0.00330056
77.63014221 -53.94412994 21.8211 0.145424 0.015962
77.63566589 -53.94389343 22.998 0.701707 0.00232318
77.29859161 -53.94468689 22.8035 0.217321 0.00445835
77.56314087 -53.94363785 21.3597 1.16471 0.0114995
76.86825562 -53.94397354 24.3055 0.166859 -0.0101975
77.24815369 -53.94414902 21.0806 0.0199709 0.00245076
77.28742218 -53.94404984 21.1793 0.0675373 0.0133973
77.07318115 -53.94361115 23.3057 0.150152 0.0173703
77.07710266 -53.94361496 22.8125 0.400729 0.0179164
77.52276611 -53.9428215 22.0723 0.0629293 0.000957387
77.20619202 -53.94329834 22.6452 0.115478 0.0138372
76.74814606 -53.94215393 24.1721 0.649755 0.00694768
77.20115662 -53.94257736 22.544 0.0549033 0.015988
76.91220093 -53.94220352 21.4916 0.162411 0.0232479
76.68631744 -53.94119263 22.6554 0.249394 0.00455619
77.17134094 -53.94214249 21.517 0.0406659 0.0151896
77.39785004 -53.94158936 22.3283 0.0718897 0.0142627
77.01809692 -53.94138336 20.9233 0.026985 0.0130559
76.76535034 -53.9401207 23.9489 0.239157 0.00680745
77.06655884 -53.94035339 22.831 0.108613 0.00628234
77.14300537 -53.9400444 20.9572 0.686743 0.021708
77.00485229 -53.93977356 23.2438 0.258184 0.00921401
77.21060944 -53.93954086 23.963 0.151704 -0.00168031
77.21551514 -53.93910599 22.2055 0.316974 0.00888525
77.01356506 -53.93848801 24.376 0.151904 0.00112506
76.86965179 -53.93776703 23.5445 0.130216 0.00515501
77.58786011 -53.9370575 24.4518 0.259211 0.0238733
77.49057007 -53.9370575 24.2271 1.24835 -0.00580607
76.71876526 -53.93626785 23.1786 0.16385 0.0108544
77.27845001 -53.93683243 23.5699 0.186066 0.0133033
77.55190277 -53.9359436 23.3598 0.200663 -0.00411486
77.52822876 -53.93601608 23.3842 1.33407 0.014757
76.68700409 -53.93548965 24.4871 0.230944 -0.00562982
77.14030457 -53.93643188 23.5879 0.159521 0.0122322
76.9916153 -53.93621445 23.2071 12.4863 -0.00682187
77.04706573 -53.93621826 22.3713 0.128404 0.00914768
77.40468597 -53.93608856 22.2168 1.03216 0.0108369
76.9278183 -53.93595123 22.6483 0.0413242 -0.00250583
77.14386749 -53.93600082 23.8434 0.0932286 -0.00192088
